Home_ID,Away_ID,R Home,R Away,Home Pitcher,Away Pitcher,Date,HomePitcherERA,AwayPitcherERA,Home Rating,Away Rating
NYM,SFG,8,4,Hartwig,Wood,2023-07-02,4.84,5.18,1456.53142561382,1565.6839611156463
TOR,BOS,4,5,Romano,Martin,2023-07-02,2.9,1.05,1530.2267299154487,1493.108224324527
ATL,MIA,6,3,Strider,Alcántara,2023-07-02,3.86,4.14,1651.400935248328,1528.2661114157152
KCR,LAD,9,1,Singer,Gonsolin,2023-07-02,5.52,4.98,1349.1620917415564,1542.8799781802602
OAK,CHW,7,8,Blackburn,Bummer,2023-07-02,4.43,6.79,1353.1643304511367,1461.5139802253482
CHC,CLE,6,8,Alzolay,Hentges,2023-07-02,2.67,3.61,1494.3748434311958,1505.9643679906062
STL,NYY,5,1,Montgomery,Cole,2023-07-02,3.2,2.63,1438.4254187771392,1557.5229994830677
TEX,HOU,3,5,Sborz,Neris,2023-07-02,5.5,1.71,1592.0585012771985,1520.857750221603
PIT,MIL,3,6,Hill,Rea,2023-07-02,9.19,4.55,1417.1974888397253,1486.042692344812
CIN,SDP,4,3,Sims,Cosgrove,2023-07-02,3.1,1.75,1527.3224878607373,1502.1758315202085
COL,DET,9,14,Seabold,Manning,2023-07-02,7.52,3.58,1381.5133043673202,1437.6865607497082
SEA,TBR,7,6,Muñoz,Adam,2023-07-02,2.94,2.98,1512.6147686047614,1608.3082862318158
PHI,WSN,4,5,Suárez,Williams,2023-07-02,7.16,1.53,1559.739464634667,1443.4771269203432
BAL,MIN,2,1,Pérez,Durán,2023-07-02,10.8,2.45,1516.534119407407,1507.4291918336219
LAA,ARI,5,2,Detmers,Gallen,2023-07-02,4.48,3.47,1495.8602715786333,1562.9567556936418
MIL,CHC,8,6,Payamps,Leiter,2023-07-03,2.55,3.5,1493.4324419979628,1487.1240914220643
CLE,ATL,2,4,Williams,Elder,2023-07-03,1.53,3.81,1513.2151199997377,1657.4615409295498
MIA,STL,5,4,Brazobán,Pallante,2023-07-03,4.14,4.76,1522.2055057344935,1452.5334741744662
SDP,LAA,10,3,Snell,Barria,2023-07-03,2.25,Not Found,1497.2551339982717,1506.7993088270655
SFG,SEA,5,6,Doval,Muñoz,2023-07-03,2.93,2.94,1551.8489908011231,1519.3436777345992
MIN,KCR,8,4,Headrick,Clarke,2023-07-03,6.31,5.95,1502.264240108236,1371.7572338567675
WSN,CIN,2,3,Irvin,Weaver,2023-07-03,4.42,6.4,1450.4924813264006,1532.243185382674
TEX,HOU,11,12,Smith,Abreu,2023-07-03,6.59,4.73,1583.0416268843858,1529.8746246144158
LAD,PIT,5,2,Ferguson,Keller,2023-07-03,3.43,4.57,1520.2848360650491,1409.8077391865745
NYY,BAL,6,3,Kahnle,Cano,2023-07-03,2.66,2.11,1543.4149440857407,1521.6990711327928
MIA,STL,15,2,Luzardo,Wainwright,2023-07-04,3.58,7.4,1526.4598460030102,1448.2791339059495
DET,OAK,0,1,Holton,Fujinami,2023-07-04,2.11,7.18,1447.645503437953,1349.4628558686393
CHW,TOR,3,4,Kelly,Pearson,2023-07-04,10.13,4.85,1465.2154548078456,1524.3583140540325
MIN,KCR,9,3,Maeda,Greinke,2023-07-04,4.23,5.06,1509.0648579864046,1364.9566159785988
SDP,LAA,8,5,Musgrove,Ohtani,2023-07-04,3.05,3.14,1511.6733634462182,1492.381079379119
CLE,ATL,6,5,De Los Santos,Iglesias,2023-07-04,Not Found,2.75,1508.6610241237154,1662.015636805572
WSN,CIN,4,8,Corbin,Kennedy,2023-07-04,3.39,6.5,1446.414031257471,1536.3216354516037
LAD,PIT,7,9,Phillips,Bednar,2023-07-04,0.0,2.0,1526.6449553253321,1403.4476199262915
MIL,CHC,6,7,Andrews,Palencia,2023-07-04,27.0,4.45,1500.7971327109376,1479.7594007090895
ARI,NYM,5,8,Castro,Scherzer,2023-07-04,9.0,3.77,1552.0177184452095,1470.366395928343
NYY,BAL,8,4,Schmidt,Gibson,2023-07-04,4.64,4.73,1552.0281445219548,1513.0858706965787
HOU,COL,4,1,Bielak,Freeland,2023-07-04,3.83,5.03,1535.9839045171095,1371.5543616790753
BOS,TEX,2,6,Ort,Dunning,2023-07-04,4.97,3.7,1498.9766401859433,1576.932346981692
SFG,SEA,0,6,Winn,Gilbert,2023-07-04,4.68,3.73,1546.0502961400125,1525.1423723957098
TBR,PHI,1,3,Eflin,Nola,2023-07-04,3.5,4.46,1601.579377101978,1552.7241102286096
DET,OAK,3,12,Rodríguez,Waldichuk,2023-07-05,15.19,5.36,1440.8814067024869,1356.2269526041055
TBR,PHI,4,8,Chirinos,Walker,2023-07-05,5.4,8.1,1593.030658421166,1561.2728289094216
SDP,LAA,5,3,Martinez,Webb,2023-07-05,4.75,3.69,1520.3504238039034,1483.7040190214339
BOS,TEX,4,2,Bello,Gray,2023-07-05,4.24,4.12,1490.709784335973,1585.1992028316624
HOU,COL,6,4,France,Anderson,2023-07-05,3.83,5.42,1541.1207611077,1366.4175050884849
MIN,KCR,5,0,López,Marsh,2023-07-05,5.95,5.69,1516.957153661548,1357.0643203034554
NYY,BAL,3,6,Ramirez,Kremer,2023-07-05,2.66,4.12,1561.451950984422,1503.6620642341115
MIA,STL,10,9,Puk,Hicks,2023-07-05,3.97,3.29,1541.3513524335553,1433.3876274754043
CLE,ATL,1,8,Quantrill,Tonkin,2023-07-05,5.24,4.28,1516.1649815011651,1654.5116794281223
WSN,CIN,2,9,Gray,Ashcraft,2023-07-05,4.12,4.76,1438.4915661864995,1544.244100522575
ARI,NYM,1,2,Chafin,Senga,2023-07-05,4.73,2.98,1540.7109891088305,1481.673125264722
MIL,CHC,3,4,Williams,Rucker,2023-07-05,1.53,4.91,1495.1724500873595,1485.3840833326676
LAD,PIT,6,4,Miller,Contreras,2023-07-05,3.76,6.59,1516.5904894952919,1413.5020857563318
SFG,SEA,2,0,Cobb,Milone,2023-07-05,3.87,2.0,1532.2775301071126,1538.9151384286097
TBR,PHI,1,3,Thompson,Strahm,2023-07-06,4.71,3.29,1581.4558970120568,1572.8475903185308
DET,OAK,9,0,Lorenzen,Harris,2023-07-06,4.18,5.12,1421.167628019494,1375.9407312870983
LAD,PIT,5,2,Urías,Oviedo,2023-07-06,4.6,4.31,1521.9288497301354,1408.1637255214882
CLE,KCR,6,1,Morgan,Garrett,2023-07-06,4.01,12.71,1507.4422029043355,1350.3071839468332
BOS,TEX,10,6,Winckowski,Sborz,2023-07-06,2.88,5.5,1500.2017573587464,1575.707229808889
NYY,BAL,1,14,Severino,Bradish,2023-07-06,6.65,2.83,1550.7511988107813,1514.3628164077522
MIA,STL,0,3,Pérez,Flaherty,2023-07-06,10.8,4.99,1545.058182529699,1429.6807973792606
ARI,NYM,0,9,Nelson,Carrasco,2023-07-06,11.71,6.8,1534.5143840378516,1487.869730335701
MIL,CHC,6,5,Mejía,Fulmer,2023-07-06,5.56,2.7,1489.7191466684933,1490.8373867515338
WSN,CIN,4,5,Harvey,Santillan,2023-07-06,2.82,2.7,1428.602848986037,1554.1328177230375
HOU,SEA,1,5,Blanco,Kirby,2023-07-06,4.5,3.35,1545.138639381179,1531.270986773767
MIL,CIN,7,3,Burnes,Abbott,2023-07-07,3.39,3.87,1495.0401323174235,1557.599655985932
TBR,ATL,1,2,Glasnow,Morton,2023-07-07,3.53,3.64,1573.769220077127,1663.234458024952
CHW,STL,8,7,Middleton,Leahy,2023-07-07,3.38,21.6,1460.8057876965952,1441.8107674584287
NYY,CHC,0,3,Rodón,Taillon,2023-07-07,6.85,4.84,1529.6320655348081,1485.5164011026036
SFG,COL,2,5,Rogers,Gomber,2023-07-07,3.83,5.5,1539.9216817619554,1362.3996268150058
WSN,TEX,2,7,Williams,Bradford,2023-07-07,1.53,5.3,1425.1360107231426,1562.8297030070753
DET,TOR,2,12,Faedo,Manoah,2023-07-07,4.45,5.87,1435.0197059760806,1528.767981165283
LAD,LAA,11,4,Gonsolin,Canning,2023-07-07,4.98,4.32,1528.2104903339145,1476.991397617366
SDP,NYM,5,7,Cosgrove,Smith,2023-07-07,1.75,6.59,1527.0630452079713,1505.904949007666
CLE,KCR,3,0,Civale,Lynch,2023-07-07,3.46,4.64,1514.2763131154747,1343.473073735694
ARI,PIT,7,3,Gallen,Hill,2023-07-07,3.47,9.19,1516.4791653658867,1401.882084917709
MIN,BAL,1,3,Durán,Bautista,2023-07-07,2.45,1.48,1523.7142900181702,1535.4819496837254
MIA,PHI,3,4,Puk,Hoffman,2023-07-07,3.97,2.41,1532.928212450531,1580.5342672534605
HOU,SEA,1,10,Brown,Castillo,2023-07-07,5.09,6.23,1534.107630314506,1542.30199584044
BOS,OAK,7,3,Pivetta,Long,2023-07-07,4.04,2.7,1513.07928416056,1362.0886533305118
HOU,SEA,3,2,Neris,Muñoz,2023-07-08,1.71,2.94,1518.5710993672092,1557.8385267877368
WSN,TEX,8,3,Irvin,Heaney,2023-07-08,4.42,4.15,1417.7448047579426,1570.2209089722753
ARI,PIT,3,2,McGough,Bednar,2023-07-08,4.73,2.0,1523.7097353812067,1394.6515149023892
SFG,COL,5,3,Wood,Seabold,2023-07-08,5.18,7.52,1526.4110162715817,1375.9102923053795
SDP,NYM,3,1,Snell,Peterson,2023-07-08,2.25,5.03,1519.1059537455133,1513.862040470124
CLE,KCR,10,6,Williams,Singer,2023-07-08,1.53,5.52,1519.278496165337,1338.4708906858318
NYY,CHC,6,3,Cole,Smyly,2023-07-08,2.63,5.0,1519.2851687183663,1495.8632979190454
MIN,BAL,2,6,Gray,Wells,2023-07-08,4.12,3.64,1516.4673794674482,1542.7288602344474
LAD,LAA,10,5,Grove,Detmers,2023-07-08,1.75,4.48,1540.1894602518946,1465.0124276993859
MIL,CIN,5,8,Peguero,Sims,2023-07-08,3.38,3.1,1507.5376376830634,1545.1021506202922
DET,TOR,2,0,Manning,Gausman,2023-07-08,3.58,3.16,1422.6662241119407,1541.1214630294228
CHW,STL,0,3,Toussaint,Mikolas,2023-07-08,4.97,4.78,1465.8200150781681,1436.7965400768558
BOS,OAK,10,3,Paxton,Pruitt,2023-07-08,4.5,2.98,1519.3469549022411,1355.8209825888307
TBR,ATL,1,6,Bradley,Strider,2023-07-08,11.05,3.86,1569.801665161561,1667.202012940518
MIA,PHI,5,3,Garrett,Suárez,2023-07-08,12.71,7.16,1528.3465323622008,1585.1159473417906
SFG,COL,1,0,Webb,Freeland,2023-07-09,3.69,5.03,1530.8517399938135,1371.4695685831477
MIL,CIN,1,0,Miley,Lively,2023-07-09,3.14,5.38,1499.3403902121393,1553.2993980912163
CLE,KCR,1,4,Bieber,Yarbrough,2023-07-09,3.8,4.52,1524.8156410767451,1332.9337457744236
WSN,TEX,7,2,Corbin,Dunning,2023-07-09,3.39,3.7,1434.4993088202186,1553.4664049099993
SDP,NYM,6,2,Musgrove,Scherzer,2023-07-09,3.05,3.77,1526.49361847622,1506.4743757394172
MIN,BAL,2,15,Ryan,Gibson,2023-07-09,1.75,4.73,1506.6598363550133,1552.5364033468823
BOS,OAK,4,3,Martin,Waldichuk,2023-07-09,1.05,5.36,1527.2230693721037,1347.944868118968
ARI,PIT,2,4,Davies,Bido,2023-07-09,7.0,5.86,1527.1293411313752,1391.2319091522206
HOU,SEA,1,3,Bielak,Gilbert,2023-07-09,3.83,3.73,1524.471927088503,1551.937699066443
TBR,ATL,10,4,Eflin,Elder,2023-07-09,3.5,3.81,1561.1821217442136,1675.8215563578653
CHW,STL,3,4,Middleton,Romero,2023-07-09,3.38,3.68,1455.8677268176693,1446.7488283373546
MIA,PHI,7,3,Luzardo,Nola,2023-07-09,3.58,4.46,1537.0622168615798,1576.4002628424116
DET,TOR,3,4,Cisnero,García,2023-07-09,5.31,2.4,1432.629760436349,1531.1579267050145
NYY,CHC,4,7,Marinaccio,Merryweather,2023-07-09,3.99,3.38,1527.8534502432415,1487.2950163941703
CHC,BOS,3,8,Hendricks,Bello,2023-07-14,3.74,4.24,1497.5492391092173,1530.0096925361252
TEX,CLE,12,4,Burke,Hentges,2023-07-14,4.37,3.61,1537.6970891602905,1511.0152035668063
STL,WSN,5,7,Hicks,Finnegan,2023-07-14,3.29,3.76,1452.1919192906232,1450.2686245699274
NYM,LAD,0,6,Verlander,Urías,2023-07-14,3.22,4.6,1496.4770939255454,1549.5224759333237
LAA,HOU,5,7,Ohtani,Maton,2023-07-14,3.14,3.0,1455.6794120179568,1517.5627917286224
BAL,MIA,5,2,Kremer,Alcántara,2023-07-14,4.12,4.14,1569.1493777141773,1548.8660010576993
PHI,SDP,3,8,Sánchez,Darvish,2023-07-14,3.44,4.56,1564.596478646292,1536.4909002900918
TOR,ARI,7,2,Richards,Nelson,2023-07-14,4.95,11.71,1534.9967859746887,1516.835552717641
COL,NYY,7,2,Gomber,Rodón,2023-07-14,5.5,6.85,1368.4413287430857,1517.5992275281944
OAK,MIN,4,5,Fujinami,Jax,2023-07-14,7.18,3.86,1345.1582449549467,1490.0468619877183
ATL,CHW,9,0,Morton,Kopech,2023-07-14,3.64,5.43,1658.6919670464358,1450.4246358644007
SEA,DET,4,5,Castillo,Rodríguez,2023-07-14,6.23,15.19,1558.8468344263235,1428.7909011666748
PIT,SFG,4,6,Holderman,Llovera,2023-07-14,3.86,4.89,1401.525697565955,1533.8799798338755
CIN,MIL,0,1,Ashcraft,Burnes,2023-07-14,4.76,3.39,1547.1783103906369,1505.4614779127187
OAK,MIN,7,10,Tarnok,Morán,2023-07-15,4.91,5.31,1341.9462974776434,1493.2588094650216
LAA,HOU,13,12,Estévez,Maton,2023-07-15,3.9,3.0,1449.500607314626,1523.7415964319532
COL,NYY,3,6,Seabold,Schmidt,2023-07-15,7.52,4.64,1385.101487079021,1500.9390691922592
TOR,ARI,5,2,Bassitt,Gallen,2023-07-15,3.6,3.47,1546.2373198151242,1505.5950188772053
TEX,CLE,2,0,Heaney,Williams,2023-07-15,4.15,1.53,1551.5490021805388,1497.163290546558
NYM,LAD,1,5,Ottavino,Graterol,2023-07-15,3.21,1.2,1485.4534995098306,1560.5460703490385
CHC,BOS,10,4,Stroman,Paxton,2023-07-15,3.95,4.5,1486.7941685895025,1540.76476305584
BAL,MIA,6,5,Baumann,Brazobán,2023-07-15,3.76,4.14,1577.8003171307455,1540.2150616411311
SEA,DET,0,6,Kirby,Lorenzen,2023-07-15,3.35,4.18,1551.6453156310606,1435.9924199619377
CIN,MIL,0,3,Abbott,Peralta,2023-07-15,3.87,3.86,1541.240593791153,1511.3991945122025
PIT,SFG,1,3,Mlodzinski,Rogers,2023-07-15,2.25,3.83,1396.7516120800974,1538.654065319733
ATL,CHW,5,6,Strider,Lynn,2023-07-15,3.86,5.73,1666.0646407122892,1443.0519621985472
STL,WSN,9,6,Hudson,Willingham,2023-07-15,7.27,6.66,1444.6495290484095,1457.8110148121411
ATL,CHW,1,8,Allard,Cease,2023-07-16,6.57,4.58,1657.7577571629176,1451.3588457479188
NYM,LAD,2,1,Robertson,Robertson,2023-07-16,3.03,3.03,1477.1033346800928,1568.8962351787764
CHC,BOS,5,11,Steele,Crawford,2023-07-16,3.06,0.0,1501.7881331047483,1525.7707985405941
CIN,MIL,3,4,Sims,Milner,2023-07-16,3.1,1.82,1531.2668330194274,1521.3729552839281
PIT,SFG,4,8,De Los Santos,Walker,2023-07-16,Not Found,8.1,1392.1546088081845,1543.251068591646
LAA,HOU,8,9,Barria,Montero,2023-07-16,Not Found,5.08,1455.92093670072,1517.3212670458593
TEX,CLE,6,5,Bradford,Stephan,2023-07-16,5.3,4.06,1557.8852215238846,1490.8270712032122
OAK,MIN,4,5,Erceg,López,2023-07-16,4.75,5.95,1336.5254189199868,1498.6796880226782
KCR,TBR,8,4,Singer,Eflin,2023-07-16,5.52,3.5,1346.7341832843624,1578.3117110556432
TOR,ARI,7,5,Jackson,Henry,2023-07-16,4.99,4.15,1554.3542092867076,1497.478129405622
BAL,MIA,5,4,Bradish,Okert,2023-07-16,2.83,4.45,1582.5326871860657,1535.482691585811
SEA,DET,2,0,Miller,Olson,2023-07-16,3.76,3.99,1534.481704979872,1453.1560306131264
PHI,SDP,7,6,Hoffman,Hill,2023-07-16,2.41,9.19,1551.7792518233355,1549.3081271130484
STL,WSN,8,4,Flaherty,Gray,2023-07-16,4.99,4.12,1454.1840193871878,1448.2765244733628
COL,NYY,8,7,Hollowell,Marinaccio,2023-07-16,5.88,3.99,1378.8690719228584,1507.1714843484217
PIT,CLE,0,11,Priester,Kelly,2023-07-17,7.74,10.13,1385.889627980906,1486.5343338385035
SEA,MIN,7,6,Gilbert,Gray,2023-07-17,3.73,4.12,1540.2581930456379,1501.6735182102568
CHC,WSN,5,7,Smyly,Gore,2023-07-17,5.0,4.42,1489.6916260259852,1437.8490439274808
CIN,SFG,2,4,Gibaut,Rogers,2023-07-17,3.33,3.83,1525.8119201727397,1549.5160494189245
STL,MIA,6,4,Mikolas,Floro,2023-07-17,4.78,4.76,1464.6114999330698,1530.892678348514
LAA,NYY,4,3,Loup,Ramirez,2023-07-17,6.1,2.66,1451.544715152575,1499.9933501388166
OAK,BOS,0,7,Blackburn,Pivetta,2023-07-17,4.43,4.04,1333.5315887324082,1537.8673056193572
BAL,LAD,4,6,Baker,Sheehan,2023-07-17,3.6,4.92,1587.1227004233626,1562.2227390492171
TEX,TBR,3,2,Chapman,Fairbanks,2023-07-17,3.09,2.58,1562.1779588885934,1561.522750840134
KCR,DET,2,3,Clarke,White,2023-07-17,5.95,5.09,1363.5231434998716,1447.3795425473604
OAK,BOS,3,0,Medina,Jacques,2023-07-18,5.42,5.06,1326.9157516473333,1544.483142704432
BAL,LAD,3,10,Wells,Grove,2023-07-18,3.64,1.75,1579.0851796057796,1570.2602598668002
PIT,CLE,1,10,Keller,Allen,2023-07-18,4.57,3.81,1373.2563913210358,1499.1675704983736
STL,MIA,5,2,Romero,Puk,2023-07-18,3.68,3.97,1473.5262175318833,1521.9779607497005
LAA,NYY,5,1,Sandoval,Germán,2023-07-18,4.11,4.56,1457.5834846537432,1493.9545806376484
KCR,DET,11,10,Lynch,Skubal,2023-07-18,4.64,2.8,1359.4750797892948,1451.4276062579372
COL,HOU,4,3,Abad,Brown,2023-07-18,4.26,5.09,1386.0472061324635,1521.6974885940042
ATL,ARI,13,16,Iglesias,Castro,2023-07-18,2.75,9.0,1636.2480516729736,1491.1943197916166
CHC,WSN,17,3,Fulmer,Willingham,2023-07-18,2.7,6.66,1481.0797495329675,1446.4609204204985
PHI,MIL,4,3,Nola,Teheran,2023-07-18,4.46,Not Found,1557.045443305338,1526.8278681306158
SEA,MIN,3,10,Woo,Ober,2023-07-18,5.18,3.66,1544.9754879505672,1496.9562233053275
TOR,SDP,1,9,Manoah,Musgrove,2023-07-18,5.87,3.05,1560.638018900713,1544.0419356310458
TEX,TBR,5,3,Eovaldi,Bradley,2023-07-18,3.63,11.05,1567.471871337377,1556.2288383913503
NYM,CHW,11,10,Hartwig,Giolito,2023-07-18,4.84,4.88,1483.776830809652,1472.868551237863
CIN,SFG,10,11,Farmer,Alexander,2023-07-18,4.2,4.66,1518.8220134040441,1556.50595618762
SEA,MIN,3,6,Muñoz,Pagán,2023-07-19,2.94,2.99,1529.0154177947688,1512.9162934611259
KCR,DET,2,3,Yarbrough,Rodríguez,2023-07-19,4.52,15.19,1366.1508499988488,1444.7518360483832
TOR,SDP,0,2,Berríos,Darvish,2023-07-19,3.65,4.56,1544.9202335581535,1559.7597209736052
STL,MIA,6,4,Thompson,Alcántara,2023-07-19,4.71,4.14,1483.9857537310659,1511.518424550518
LAA,NYY,7,3,Silseth,Rodón,2023-07-19,3.96,6.85,1469.297749985376,1482.2403153060156
NYM,CHW,5,1,Verlander,Toussaint,2023-07-19,3.22,4.97,1488.9142756402084,1467.7311064073065
CHC,WSN,8,3,Merryweather,Thompson,2023-07-19,3.38,4.71,1498.954281017831,1428.5863889356351
BAL,LAD,8,5,Coulombe,Urías,2023-07-19,2.81,4.6,1564.695980395296,1584.6494590772838
ATL,ARI,3,5,Morton,Nelson,2023-07-19,3.64,11.71,1623.4343221822262,1504.008049282364
OAK,BOS,6,5,Felipe,Bello,2023-07-19,4.2,4.24,1341.205002123552,1530.1938922282134
PHI,MIL,3,5,Hoffman,Milner,2023-07-19,2.41,1.82,1561.889219412656,1521.9840920232978
COL,HOU,1,4,Gomber,Bielak,2023-07-19,5.5,3.83,1393.3227629946264,1514.4219317318414
TEX,TBR,5,1,Burke,Littell,2023-07-19,4.37,4.1,1574.7300957636362,1548.9706139650912
PIT,CLE,7,5,Borucki,Hentges,2023-07-19,2.45,3.61,1362.8712347953722,1509.5527270240373
CIN,SFG,3,2,Ashcraft,Stripling,2023-07-19,4.76,5.36,1514.091132358794,1561.2368372328701
TOR,SDP,4,0,Bassitt,Snell,2023-07-20,3.6,2.25,1537.7395438465694,1566.9404106851894
CHC,STL,2,7,Stroman,Matz,2023-07-20,3.95,3.86,1508.4444607015448,1492.0797900682608
PHI,MIL,0,4,Walker,Burnes,2023-07-20,8.1,3.39,1553.5305985628975,1530.3427128730564
KCR,DET,0,3,Greinke,Lorenzen,2023-07-20,5.06,4.18,1362.0267892439638,1448.8758968032682
OAK,HOU,1,3,Harris,France,2023-07-20,5.12,3.83,1349.139525877983,1520.5302248086662
ATL,ARI,7,5,Yates,Castro,2023-07-20,3.28,9.0,1613.4520989235173,1513.990272541073
NYM,CHW,2,6,Quintana,Kopech,2023-07-20,3.57,5.43,1498.876145381595,1457.7692366659198
TBR,BAL,3,4,Stephenson,Bautista,2023-07-20,3.1,1.48,1539.1478295113604,1574.4096469632163
CIN,SFG,5,1,Abbott,Cobb,2023-07-20,3.87,3.87,1520.1103832324338,1555.2175863592304
SEA,MIN,5,0,Kirby,López,2023-07-20,3.35,5.95,1519.4033904923765,1522.5283207635182
MIL,ATL,4,6,Peralta,Soroka,2023-07-21,3.86,6.4,1541.6574607404489,1618.8624605612538
TEX,LAD,5,11,Speas,Brasier,2023-07-21,13.5,3.02,1584.552880217367,1574.9357925093634
DET,SDP,4,5,Olson,Lugo,2023-07-21,3.99,3.57,1455.812807977566,1555.4431198321029
NYY,KCR,5,4,Schmidt,Marsh,2023-07-21,4.64,5.69,1471.2375087868904,1355.089878069666
SEA,TOR,3,2,Sewald,Romano,2023-07-21,3.12,2.9,1531.3699728923912,1549.236834699656
WSN,SFG,5,3,Irvin,Wood,2023-07-21,4.42,5.18,1419.0962092519212,1543.5415044368822
OAK,HOU,4,6,Sears,Valdez,2023-07-21,4.54,3.45,1345.0653042122303,1524.6044464744189
MIN,CHW,9,4,Ryan,Lynn,2023-07-21,1.75,5.73,1510.5617383635035,1469.626309883699
CLE,PHI,6,5,Stephan,Suárez,2023-07-21,4.06,7.16,1499.0607516626667,1542.215850695505
LAA,PIT,8,5,Ohtani,Oviedo,2023-07-21,3.14,4.31,1480.3005565045012,1373.3632101567428
MIA,COL,1,6,Garrett,Lambert,2023-07-21,12.71,5.26,1503.424388213323,1387.2144699178016
TBR,BAL,3,0,Eflin,Bradish,2023-07-21,3.5,2.83,1534.3803772098195,1579.1770992647573
BOS,NYM,4,5,Crawford,Hartwig,2023-07-21,0.0,4.84,1522.2593684737824,1487.019072163816
CIN,ARI,9,6,Young,Henry,2023-07-21,3.86,4.15,1531.786465154782,1508.5799109033364
CHC,STL,4,3,Steele,Flaherty,2023-07-21,3.06,4.99,1496.0263419938035,1504.497908776002
TEX,LAD,3,16,Dunning,Miller,2023-07-22,3.7,3.76,1571.2014691847703,1588.28720354196
NYY,KCR,5,2,Peralta,Hernández,2023-07-22,3.86,5.27,1474.831552876339,1351.4958339802174
LAA,PIT,0,3,Detmers,Bido,2023-07-22,4.48,5.86,1486.7456745850445,1366.9180920761994
SEA,TOR,9,8,Campbell,Pearson,2023-07-22,2.83,4.85,1536.9464011012121,1543.660406490835
WSN,SFG,10,1,Gray,Webb,2023-07-22,4.12,3.69,1429.1744657596698,1533.4632479291336
MIA,COL,3,4,Scott,Bard,2023-07-22,4.66,4.56,1487.7391820130797,1402.899676118045
MIN,CHW,3,2,Balazovic,Middleton,2023-07-22,4.44,3.38,1521.0307281887829,1459.1573200584196
CIN,ARI,4,2,Williamson,Pfaadt,2023-07-22,4.46,5.72,1540.360414370323,1500.0059616877954
TBR,BAL,5,6,Fairbanks,Pérez,2023-07-22,2.58,10.8,1544.7449904234563,1568.8124860511205
MIL,ATL,4,3,Payamps,Jiménez,2023-07-22,2.55,3.47,1535.7964857001,1624.7234356016027
CHC,STL,8,6,Palencia,Thompson,2023-07-22,4.45,4.71,1501.4595571830116,1499.064693586794
DET,SDP,3,14,Englert,Wolf,2023-07-22,5.46,5.4,1451.9894765495796,1559.2664512600893
BOS,NYM,8,6,Paxton,Scherzer,2023-07-22,4.5,3.77,1516.4193164088854,1492.859124228713
CLE,PHI,1,0,Bibee,Wheeler,2023-07-22,2.98,3.61,1505.0201003348498,1536.256502023322
OAK,HOU,4,1,Pruitt,Javier,2023-07-22,2.98,3.05,1341.128786924529,1528.54096376212
NYY,KCR,8,5,Severino,Lyles,2023-07-23,6.65,6.28,1480.8874626295728,1345.4399242269835
TBR,BAL,3,5,Poche,Baumann,2023-07-23,2.23,3.76,1539.8079009240266,1573.7495755505502
TEX,LAD,8,4,Pérez,Sheehan,2023-07-23,10.8,4.92,1553.0176075035502,1606.4710652231802
BOS,NYM,6,1,Murphy,Carrasco,2023-07-23,4.91,6.8,1523.41231633579,1485.8661243018084
CHC,STL,7,2,Taillon,Montgomery,2023-07-23,4.84,3.2,1508.9087229372199,1491.6155278325857
LAA,PIT,7,5,Anderson,Keller,2023-07-23,5.42,4.57,1474.5105515353887,1379.1532151258552
MIA,COL,3,2,Brazobán,Johnson,2023-07-23,4.14,4.02,1481.1652591019108,1409.4735990292138
OAK,HOU,2,3,Smith,Neris,2023-07-23,6.59,1.71,1354.840279609055,1514.8294710775942
DET,SDP,3,1,Faedo,Musgrove,2023-07-23,4.45,3.05,1439.663674834524,1571.592252975145
WSN,SFG,6,1,Gore,Alexander,2023-07-23,4.42,4.66,1449.7239370788282,1512.9137766099752
SEA,TOR,3,4,Woo,Mayza,2023-07-23,5.18,1.52,1542.3527984118207,1538.2540091802264
CIN,ARI,7,3,Law,Gilbert,2023-07-23,3.6,3.73,1546.9939576176998,1493.3724184404186
MIL,ATL,2,4,Peguero,Hernández,2023-07-23,3.38,5.27,1542.4290615479574,1618.0908597537452
MIN,CHW,5,4,Pagán,Scholtens,2023-07-23,2.99,5.29,1525.3999503909845,1454.788097856218
CLE,PHI,5,8,Herrin,Kimbrel,2023-07-23,5.53,3.26,1510.7995860420983,1530.4770163160733
MIN,SEA,4,3,López,Sewald,2023-07-24,5.95,3.12,1529.6405126857585,1536.9863148596355
SDP,PIT,4,8,Darvish,Priester,2023-07-24,4.56,7.74,1561.3725816532892,1373.6608575152595
LAD,TOR,3,6,Bickford,Jackson,2023-07-24,4.95,4.99,1594.2439621440033,1543.6204927324115
HOU,TEX,10,9,Pressly,Speas,2023-07-24,3.58,13.5,1517.8501557814855,1565.244710582727
DET,SFG,5,1,Skubal,Stripling,2023-07-24,2.8,5.36,1449.8833461563797,1498.9203141847167
CLE,KCR,3,5,Allen,Yarbrough,2023-07-24,3.81,4.52,1502.1326774884767,1339.6636376014528
PHI,BAL,2,3,Kimbrel,Baker,2023-07-24,3.26,3.6,1539.143924869695,1580.5199912649045
WSN,COL,6,10,Corbin,Kauffmann,2023-07-24,3.39,8.23,1463.7173995040866,1405.24884849128
ARI,STL,6,10,Chafin,Gallegos,2023-07-24,4.73,4.42,1484.3888743024231,1480.3454400308215
MIL,CIN,3,2,Williams,Díaz,2023-07-24,1.53,3.07,1536.5363317971128,1555.9775017556954
